"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"O95817",1.52440248348981,0.464815583507758,5.52483693011642,2.18407347469593e-05,0.00256628633276772,2.87093087168253
"Q96CN7",0.972731110879874,0.870929619835839,5.43409013376343,2.67530104900837e-05,0.00300680574421158,2.6783167195378
"Q9Y2J2",-1.16343631096849,-0.29678343882975,-5.36166233758603,3.14746408634016e-05,0.00339008110966222,2.52393025076916
"P19652",2.65056657376944,-0.116673072045305,5.30525376581031,3.57352447019038e-05,0.00368131741032433,2.40330219866854
"Q96HU8",-1.55306186888741,-0.673954706040426,-5.27670959370383,3.81108971271657e-05,0.00368131741032433,2.34213561908578
"P01011",2.68861549731252,-0.147334362079876,5.27120693568475,3.85870633883587e-05,0.00368131741032433,2.33033457291376
"O15061",1.55530081335935,-0.507555512436427,5.2511983719781,4.03701796394407e-05,0.00368131741032433,2.2873983345142
"P31146",-1.31067198790258,0.281913015445136,-5.24112859156936,4.1299112146772e-05,0.00368131741032433,2.26577452282223
"Q92947",1.1246444637441,0.15005866233878,5.17820871043667,4.76178169015509e-05,0.00388924298003102,2.13043563076402
"P37802",1.52644795635296,0.0123955803735249,5.1743691437144,4.80338797272564e-05,0.00388924298003102,2.12216449145986
"Q09666",1.85961368873912,0.437783518270486,5.16790407744119,4.87428268653872e-05,0.00388924298003102,2.10823438631891
"Q9UPY8",-0.98796551207316,-0.0933290241183545,-5.15977033847014,4.96499103833747e-05,0.00388924298003102,2.09070324263801
"P36959",2.66774489929971,0.086449499260191,5.10273219387567,5.65127304263473e-05,0.00429662965153258,1.967593395259
"P30626",0.937213984438637,0.100971394229723,5.07644185971062,5.99936711570038e-05,0.00443096114116728,1.91074988827827
"P31946",-1.0980554742339,0.159244150537711,-5.03549271650832,6.58552685413719e-05,0.00465528663278583,1.82209156915429
"Q9H0Q0",-1.16963218484666,-0.0293569013755802,-5.03034165934182,6.66327293667604e-05,0.00465528663278583,1.81092893357432
"Q96FW1",-1.30301044132874,-0.0661641751120835,-4.95784831809733,7.86181067193417e-05,0.00534810015446048,1.65359925686595
"Q14CZ8",1.14671669413971,0.13513200030139,4.92768523752235,8.42298420577538e-05,0.00558292671075112,1.58801391631013
"Q9HCJ6",1.53848378165889,-0.527288704758994,4.91406142861315,8.68961854961412e-05,0.00561566598768812,1.5583680157189
"O60282",-1.26151957167729,-0.310620833579075,-4.83375174616454,0.000104450148410945,0.00654629696482589,1.38333521647359
"P02790",1.82495579942203,0.186459620754563,4.82584796158788,0.000106361498074541,0.00654629696482589,1.36608463421769
"Q9UEY8",0.857738726214749,0.0135645723689936,4.78947566866737,0.000115624715705843,0.00667345292352762,1.28664583662199
"Q9UQ03",-1.08292493820595,-0.377684058646615,-4.78814033391278,0.000115979939375192,0.00667345292352762,1.28372776030867
"Q9UD71",1.53284923642684,-0.0788164072721935,4.78741897213868,0.000116172294606864,0.00667345292352762,1.28215133749236
"Q96HN2",1.16431471669449,0.178956414140365,4.77071771023501,0.000120717275224253,0.00678378600988464,1.24564411537931
"P04792",1.57961873702439,-0.142767900433039,4.75845256305679,0.000124169375439551,0.00682931564917528,1.21882266156737
"Q96G03",1.27907960788848,0.253977525560318,4.73315862704592,0.000131607501521155,0.00708761232150385,1.16348089479019
"P07355",2.06948296524967,0.180758693060144,4.71472906839234,0.000137309712930934,0.00724378791686662,1.123134191762
"P01009",2.92712169872907,-0.172732284363271,4.70444423680942,0.000140599946513725,0.0072690172347596,1.10060976386189
"P21810",2.73210785291604,-1.43306526632825,4.687457954312,0.000146209684127199,0.00735484101084984,1.06339578321186
"Q92743",1.68874896834571,0.131175222640508,4.67617714993169,0.00015005977677847,0.00735484101084984,1.03867279326807
"P48147",-1.07897825241297,0.0781123371497873,-4.67093658482821,0.000151883084896561,0.00735484101084984,1.02718526165939
"Q14195",0.986275121705866,1.0719309785019,4.66435997631809,0.00015420296783155,0.00735484101084984,1.01276701695315
"P61457",1.21874401654096,0.104606945963887,4.6579848469108,0.000156485978954252,0.00735484101084984,0.998788330761417
"O95299",-1.20403167464618,-0.830954528375046,-4.63122056568895,0.000166449572066215,0.00768343113912796,0.940079989690244
"O60861",-1.25439049901794,0.0100282390526273,-4.62006154734764,0.000170790948036014,0.00770882378986344,0.915591868827673
"P01834",2.21421181936613,-0.0648195328042691,4.61426698917004,0.000173090254694681,0.00770882378986344,0.902873539274956
"P04083",2.51737846925799,-0.128256604497036,4.60717727847844,0.000175946074894369,0.00770882378986344,0.887310364288333
"P52306",-1.19012894010259,-0.0668426170921085,-4.58556823150431,0.000184947521824551,0.00774358931632413,0.839860456214043
"Q12955",-0.868624580943052,-0.179086331334604,-4.58325270049577,0.000185939263298641,0.00774358931632413,0.83477469227489
"P05155",2.66195340069784,0.1490373910836,4.57797035292911,0.000188221839445477,0.00774358931632413,0.823171822935228
"O00330",-1.328479189003,-0.507003205470647,-4.57619165050367,0.000188996792777866,0.00774358931632413,0.819264565710842
"Q9HAV7",-2.26527974808431,-0.616243933736922,-4.57000479243462,0.000191717491777464,0.00774358931632413,0.805672901361185
"Q6FI13",1.67632351153224,-0.857526232529733,4.54657731898489,0.000202383133251566,0.00803684844911042,0.754191515899024
"O75061",-1.00049550153891,-0.074791065507951,-4.53734269822196,0.000206750109960551,0.00803684844911042,0.733892539150486
"P61981",-1.15256286239412,-0.114983176968624,-4.53097876361638,0.000209814792780223,0.00803684844911042,0.71990179474077
"P15311",0.910178482827802,0.671906410813859,4.52769468987402,0.000211414195179694,0.00803684844911042,0.712681341101968
"P51452",-1.38297972145457,0.129990279283801,-4.51640610586021,0.000217006346662964,0.008129875451069,0.687858869531374
"P01024",1.56998742975987,0.438953475535024,4.48917642240467,0.000231117370381505,0.00841860173499738,0.627964656394457
"Q9UDT6",-0.990858719732357,0.0747094315413373,-4.48897227730801,0.000231226585371301,0.00841860173499738,0.627515523718233
"P08670",1.84925235040555,0.226645953514154,4.47775052136158,0.000237310821828653,0.00852011770037593,0.602824802181967
"O43639",-1.53555540555561,-0.907323812003032,-4.43977695713903,0.000259122269289125,0.00917576802893681,0.51924418710658
"Q6ZVM7",-0.702257094636043,0.0808618976659021,-4.43026871473302,0.000264892996137052,0.00925335668938214,0.498309823899944
"P10909",1.20271545103518,0.326244875421216,4.39998606057724,0.00028414911028954,0.00973628115828697,0.431620725263989
"Q07866",-0.883859876091258,0.0598771868087888,-4.39680734300597,0.000286250432506696,0.00973628115828697,0.42461920300442
"Q16890",1.22526048768196,0.141466011143266,4.38686442484877,0.000292924829733383,0.00983390499819214,0.402717223744838
"B9A064",2.6284712876688,-0.026767019154015,4.37033156392473,0.000304371476809196,0.0100871829173304,0.366294466521829
"Q9Y697",-1.84812460812508,-0.641584091885357,-4.35874349052484,0.000312661880972518,0.0102307716748602,0.340762134795398
"P22033",-1.79351702349036,-0.217971795853503,-4.34590126703653,0.00032211521498091,0.0104083478840707,0.312463681929748
"Q16643",-0.878102635343368,-0.161893656701326,-4.32095239870192,0.000341310100270172,0.0107263977490131,0.257480162759022
"P08294",1.06309578835139,0.0413492578481632,4.31787669578708,0.000343754739418614,0.0107263977490131,0.250701168955496
"O00505",-1.06881600826299,-0.13285991047706,-4.31706029874753,0.00034440658149636,0.0107263977490131,0.248901770901499
"Q99627",-0.778971969306477,0.155287548058957,-4.3018905276687,0.000356747278351892,0.0109784727921386,0.215465025521833
"O14964",-0.903590797934946,0.0122484827066525,-4.29334293320326,0.000363895555786778,0.0110667060201038,0.196623553369424
"P09467",1.9162252318481,0.256138102845203,4.27842284346796,0.000376719697392319,0.0113234932297575,0.163733529186826
"P63151",-0.900888215639396,0.122628174558401,-4.26788423974648,0.000386050536553375,0.0114705820343733,0.140501036063679
"P07203",1.05680839882998,0.135200545900435,4.25846647335589,0.000394585226818703,0.0115909410377994,0.119738838165548
"Q8WUM4",-0.919159807277335,-0.188202614948038,-4.22706120141173,0.000424438840331309,0.0120874348983986,0.0505007982256718
"Q9Y3F4",-0.754603934386389,-0.0489616383236616,-4.22439299163852,0.000427077386550724,0.0120874348983986,0.0446181932049674
"Q9NP79",-0.996306152942397,-0.147867541634189,-4.22246344557013,0.000428995730342075,0.0120874348983986,0.0403641181071865
"Q96CX2",1.18399989127795,-0.504189911298053,4.21975001380971,0.000431708046155721,0.0120874348983986,0.0343818064036592
"P09493",0.855006969567109,0.395890936127435,4.21661114340723,0.000434867096924977,0.0120874348983986,0.0274615293167662
"O75935",-0.757050412752789,0.402845357006623,-4.20992281054824,0.000441676004493636,0.0121459820880743,0.0127157622780247
"P51888",1.67129729652027,-0.597075375723568,4.20537120980583,0.000446370715035611,0.0121459820880743,0.00268088123120958
"P68400",-1.00975796199348,0.061182752915771,-4.18353665633702,0.00046959719300016,0.0126448827490147,-0.0454567943676141
"P40123",-1.07880615881164,-0.335621230481559,-4.17854672252405,0.000475073135412329,0.0126604541756791,-0.0564575972056991
"O75145",-1.34651675688285,-0.355839692870368,-4.14960484398292,0.000508120028380817,0.0130744408188701,-0.120259476933896
"P02675",2.27758694339894,0.0396137811474246,4.14673019332277,0.000511525638210898,0.0130744408188701,-0.12659620402931
"Q15111",-1.338946929679,0.471520925305068,-4.14579995398953,0.000512632586429052,0.0130744408188701,-0.128646756277934
"P06703",1.98721284365054,-0.215369312396517,4.14466065448224,0.000513991577992624,0.0130744408188701,-0.131158133450165
"Q9NTK5",-1.07810261047162,0.103563671626418,-4.14306858305387,0.00051589669768849,0.0130744408188701,-0.134667540563846
"Q9Y570",-1.04428127072152,-0.279073951530644,-4.13770524614572,0.000522366831546371,0.013109886015023,-0.14648975449797
"P01860",2.10619453389274,0.206418622273566,4.11998438019118,0.000544328144035689,0.0133016224796255,-0.185548762312236
"Q9HA64",0.852805731978278,0.398576174205245,4.11708134682898,0.000548012974846342,0.0133016224796255,-0.191947012487184
"P49189",0.96906301785392,0.393997629879117,4.11624721899156,0.00054907634798167,0.0133016224796255,-0.193785397700942
"Q9BW62",-1.22919685583138,0.641745345452388,-4.11506313721111,0.000550589402444847,0.0133016224796255,-0.19639505031113
"P35270",1.14916765835816,-0.106782970232483,4.10960532912633,0.000557617691918768,0.0133466827186112,-0.208423494876206
"O14531",-0.663499959554493,0.577672602311625,-4.09356138769181,0.000578802604955546,0.0137266489340375,-0.243779911933187
"P60981",-1.08568570016344,-0.437117592874151,-4.08173081093055,0.000594938320676886,0.0139086290975191,-0.269848319439769
"Q9BX66",1.06106595414207,-0.229467704259949,4.07922661938864,0.000598411083893049,0.0139086290975191,-0.275365904344389
"P19021",0.995094675891342,0.646930548565465,4.07392311390824,0.000605832978477255,0.0139086290975191,-0.287050911763023
"Q13126",0.897820837431097,0.0776810820929092,4.06986248277775,0.000611577734439346,0.0139086290975191,-0.295997148043443
"Q9Y6E2",-1.6349996368865,-0.0880647777832432,-4.06859739802156,0.000613378613971828,0.0139086290975191,-0.29878426555678
"P20962",1.28642177505972,-1.18719505842806,4.06282066679382,0.00062166957306085,0.013974050837933,-0.311510580586605
"Q7L5N1",-1.07987303469217,0.314151844788274,-4.05821421117986,0.000628361157192554,0.0140027033736444,-0.321658206850285
"Q93009",-0.992743928838081,-0.231478550162228,-4.04392863462576,0.000649574601460936,0.0142344001900681,-0.353124914698946
"P00367",0.85175898662917,0.666551483451641,4.04325679005319,0.00065058970230897,0.0142344001900681,-0.354604656784275
"P13693",-1.00716259332409,0.249672257470784,-4.04016737579807,0.000655277997144334,0.0142344001900681,-0.361408963566762
"Q14203",-0.882282637208847,0.129321037898516,-4.02940682078342,0.000671872725280273,0.0144732582904125,-0.385106681348978
"P24534",-1.18271149675415,-0.133250994277336,-4.02241100716856,0.000682886153295069,0.0145889314567583,-0.400511699194844
"P22234",0.846383986294538,0.509276520786958,4.01788494549695,0.000690107395924684,0.0146223575284042,-0.410477497177813
"O14495",0.924807718616258,-0.0540019132675579,3.99944211231913,0.000720329838834485,0.0149116457942093,-0.451079852975669
"P10515",-1.30641488948848,-0.759301444301311,-3.99833530920091,0.000722185047584506,0.0149116457942093,-0.453516169256819
"P49588",-0.980670203794788,-0.299746615521892,-3.99650208525711,0.000725268375508615,0.0149116457942093,-0.457551409751275
"Q92696",-1.12357092229686,-0.122425840043775,-3.99541292723665,0.000727106468632277,0.0149116457942093,-0.459948781595778
"Q8WY54",-1.55612755169597,-0.493542706427048,-3.98972242645375,0.000736785820057159,0.0149116457942093,-0.472473642046591
"Q9NSD9",-1.12638137935519,-0.449316834994224,-3.98568642560938,0.000743728800482938,0.0149116457942093,-0.481356268702573
"Q8IW45",0.869586232778036,0.336006193952959,3.98544848269078,0.000744140157622048,0.0149116457942093,-0.481879927680457
"O43676",-0.900384733626373,-0.466401897589266,-3.9536287019964,0.000801246816024916,0.0159324847648031,-0.551889750106497
"P08246",2.16323414781969,-0.279885785398043,3.94791145593702,0.000811961482140072,0.0159812325048853,-0.564464743341867
"O14773",0.848627819507004,0.364243639675427,3.9457428515561,0.000816062936419676,0.0159812325048853,-0.569234211433273
"Q8WVM8",-0.816420635641611,0.0560582598792132,-3.94223476336144,0.000822741533192218,0.0159908786714427,-0.576949235289186
"P05091",0.811366347605882,0.254619460387339,3.91442393899478,0.000877652155906392,0.0169308270374479,-0.638092548373326
"Q86YM7",-1.07077680382873,-0.146185561924834,-3.89179008707687,0.000925025676610845,0.0177125286965854,-0.687828080633096
"Q9HC36",-1.36879328698044,-0.295899794319778,-3.88370695183369,0.000942554238539359,0.0178057649931833,-0.705583879145404
"P60903",2.10646086589196,-0.0883963794282995,3.88319700488019,0.00094367110408747,0.0178057649931833,-0.706703942267789
"P50583",-1.09986314052007,0.00528146107145991,-3.87771083693849,0.000955770365344805,0.0178515272998533,-0.718753086852076
"Q9H492",-0.749694306553836,0.358377947564591,-3.87585054589481,0.000959908044363485,0.0178515272998533,-0.72283844814918
"P01023",1.21809102998728,0.701036841887016,3.86066675823129,0.000994353640812984,0.0181634030698282,-0.756176518106934
"Q92945",0.700435806189014,-0.409138391119341,3.85930211865631,0.000997509041790343,0.0181634030698282,-0.75917216025015
"Q15049",1.12615518597506,-0.248255719828454,3.85919483219656,0.000997757538071801,0.0181634030698282,-0.75940766999788
"P01857",2.72695100143432,0.120560250318258,3.8469264377385,0.00102658364036379,0.0185470208099025,-0.786334393127135
"P02671",2.64518968343107,-0.0011556768636088,3.84416713139649,0.0010331802694878,0.0185470208099025,-0.792389357413102
"Q16849",0.812836477589147,1.05656202623961,3.83436860209834,0.00105694804456174,0.0188428323806352,-0.813887478583197
"P61764",-1.23322352028495,-0.234441841474808,-3.82520308528956,0.00107967232221752,0.0191161161159746,-0.833991613704504
"O75131",0.86448433070226,0.368152706026262,3.81269426459035,0.00111147161112929,0.0195452660868654,-0.861420856212063
"O43426",-0.896296877982495,0.299978284556309,-3.79744452258588,0.00115150052653078,0.0200263830244732,-0.894846996882469
"P14625",-0.949337517421483,-0.116140071408344,-3.79638833526976,0.0011543253658207,0.0200263830244732,-0.897161511359356
"O60268",-1.33908367975941,-0.481163140521757,-3.7869423916881,0.00117989725261926,0.0203335626534719,-0.917857931232663
"P02679",2.4382121025776,-0.172493469888301,3.76732972021778,0.00123480325641205,0.0209569039230197,-0.960810617422343
"Q06830",0.87954768323951,0.566789945184437,3.76721129126295,0.00123514239012988,0.0209569039230197,-0.961069900840918
"Q8WUX9",-1.27163509679488,-0.0865940156969028,-3.76538312458424,0.00124038928441857,0.0209569039230197,-0.965072286163768
"P22676",1.41941352772618,-0.806264644847086,3.76083768689909,0.00125353093309339,0.0210098537587746,-0.97502252677297
"P43034",-0.863523821416875,0.198840142345734,-3.75869335350543,0.00125977846522633,0.0210098537587746,-0.979716086644295
"O94811",-0.795147595221852,0.627217934944213,-3.74950865534878,0.00128688972595558,0.0213244227025332,-0.999815939329828
"P12109",1.68892997777082,-0.983100337945729,3.73220985241884,0.00133953377727421,0.0219664563816788,-1.03765563144283
"P09038",1.32757985888367,0.234115802075471,3.73041277533307,0.00134512369600407,0.0219664563816788,-1.04158527629842
"O43432",-1.29319445159922,-0.307130362936057,-3.72849062776738,0.00135112826486922,0.0219664563816788,-1.04578813329667
"Q9BS26",-0.935976744972855,-0.497125872731407,-3.70814521375934,0.00141633769753105,0.0227681025735194,-1.09025630173159
"O00233",0.923649025019607,0.299180828852624,3.70762295605257,0.00141805203649386,0.0227681025735194,-1.09139734059942
"Q9NQ88",-1.40886471837222,0.130203715257541,-3.6913293534909,0.00147258208749944,0.0234976833097905,-1.12698456691977
"P0C0L5",1.80656235523006,0.587926925406449,3.68636646812668,0.00148960059027444,0.0236234204040456,-1.13781967367379
"Q9Y5Z4",1.12922847313928,0.276479895406877,3.68107793427644,0.00150795026432716,0.0237686063005227,-1.1493634166297
"Q7Z460",-1.1378241321079,-0.364293974387489,-3.67551938444383,0.00152747817256183,0.0239304913701354,-1.16149392758238
"O75367",1.17947794256294,-1.09453894218773,3.66318474214891,0.00157171031886551,0.0244751275558273,-1.1884022629856
"P0CG05",2.43787278766789,0.136126753228874,3.65300731509954,0.00160915964611577,0.0249082496120315,-1.21059425512489
"P06756",0.878870636026379,-0.283541222480639,3.64237516204421,0.00164922549855493,0.0252740212305877,-1.2337675805519
"P52758",0.778230359945369,0.350780152791405,3.64155833130449,0.00165234413461096,0.0252740212305877,-1.23554746757736
"Q8N1G4",-0.904808140427994,-0.100877629100019,-3.63745640765098,0.00166809359402905,0.0253648349445005,-1.24448466943897
"P31949",0.994085590882703,0.132709609978981,3.6291785308642,0.00170033036058119,0.0255420638691625,-1.2625154770242
"Q9Y2I1",-1.47017348766024,0.207743909231754,-3.62816307863835,0.00170432705431709,0.0255420638691625,-1.26472687285641
"O00429",-0.942659603279461,-0.346614798038386,-3.62687971480863,0.00170939150845846,0.0255420638691625,-1.26752156873571
"P54577",-1.09781445077084,0.159776675427383,-3.62403085853975,0.00172068701075015,0.0255630800160296,-1.27372476035259
"Q9Y6C9",1.00041364874964,-0.98786372047602,3.6201052902032,0.00173637260882504,0.0256487039646442,-1.28227111866532
"P25787",0.777949547159201,0.367638640024587,3.6016303923262,0.00181211269205778,0.0263134010172928,-1.32247225130279
"Q05639",-0.892532340471133,-0.260302611907766,-3.59709887549285,0.00183118337778251,0.0263134010172928,-1.33232749493448
"P21397",0.934457612100951,0.159423705168126,3.59702454138717,0.0018314978570446,0.0263134010172928,-1.33248914081367
"Q04637",-0.823584176919219,-0.145304720210402,-3.59447200073931,0.00184232912078437,0.0263134010172928,-1.33803951304342
"P20618",0.713948639116288,0.44167922192232,3.5933144789684,0.0018472616972961,0.0263134010172928,-1.34055626420618
"Q9Y2J0",-1.27366868802905,-1.04519904726764,-3.59232253000896,0.00185149909399408,0.0263134010172928,-1.34271290670632
"O00139",-0.845148786028777,-0.0464112787362523,-3.59205903558748,0.00185262629986355,0.0263134010172928,-1.34328576502862
"P28482",0.66839436251727,0.635323280687765,3.5827905349184,0.00189271036601576,0.0267358267549221,-1.36343161854226
"Q02156",-0.663127963636419,-0.282011632134186,-3.57601777251385,0.00192254145079466,0.0269169468944141,-1.3781470366744
"P26038",1.14084922859151,0.267728662863855,3.57515879416211,0.00192635790153447,0.0269169468944141,-1.38001301891506
"Q9NP81",-1.61441076452282,-0.72990715631612,-3.56547032995934,0.00196992527521241,0.0273777249270112,-1.40105401906247
"P04179",1.02733459192698,0.0145431950119868,3.55520595836418,0.00201714364562167,0.0278840445130054,-1.42333455269851
"P61601",-1.05143322306696,0.222783789360117,-3.54940935103786,0.00204430099234951,0.0281022997233757,-1.43591188687202
"P54578",-0.876934287687008,0.11367070496494,-3.54403562085672,0.00206979920581421,0.0281022997233757,-1.4475682957449
"P07900",-0.776366231805458,-0.136263280635449,-3.54292190453414,0.00207512287992383,0.0281022997233757,-1.44998370031609
"Q9UBQ0",-1.02642230330746,-0.120369524320593,-3.54147407407967,0.00208206384988165,0.0281022997233757,-1.4531235134252
"Q99961",-0.957964649086462,-0.0649543677095234,-3.53940096653264,0.00209204231633203,0.0281022997233757,-1.45761890639195
"Q96FC7",-0.960537231813743,-0.0369628608391098,-3.53813476552148,0.00209816009540097,0.0281022997233757,-1.4603643352134
"Q01995",1.61175549896566,-0.454714329806276,3.52377675820413,0.00216877867235272,0.0288984168455246,-1.49148297418182
"Q13367",-0.87306794698306,-0.277466454916188,-3.51460181347518,0.0022151265854532,0.0293646267866488,-1.51135549548289
"Q9NPH2",1.21364545842753,0.288165642036505,3.50496202626218,0.00226487431511901,0.0297469105157262,-1.53222399208033
"O95373",-0.760009327699016,-0.209520728364595,-3.50455876009882,0.00226697925400312,0.0297469105157262,-1.53309674958511
"Q9BT78",-0.769810450529503,0.118509548498077,-3.49589067145602,0.00231269309829483,0.0301934932277381,-1.55185161001853
"Q9H0A8",-1.5221706388822,-0.39474145459639,-3.48571118481491,0.00236753792268309,0.0307541986438985,-1.57386477435329
"O75116",-0.925427009509162,-0.356696820494938,-3.48149576741684,0.00239062284426586,0.0308025752667357,-1.58297682542897
"Q92796",-1.64416008217775,-0.0134828962608379,-3.48068397283581,0.00239509386019879,0.0308025752667357,-1.58473134385074
"P26641",-0.79200679311541,-0.105117471475985,-3.47098299778828,0.00244916376601209,0.0311347769657628,-1.60569141176325
"P11766",0.848095072867225,0.67150971519584,3.46929544018925,0.00245869153172555,0.0311347769657628,-1.6093363417276
"Q14697",-0.840105430955734,-0.0837137643709366,-3.46847335991053,0.00246334611008854,0.0311347769657628,-1.61111180731572
"P02747",1.54567829266235,0.150842113319551,3.46745883855931,0.00246910223519589,0.0311347769657628,-1.61330277186357
"Q9UHY1",-1.61386659168476,-0.50874061798525,-3.46464667180195,0.0024851270034933,0.0311847247768455,-1.61937524165267
"O14807",0.967113124130445,-0.249385555949768,3.45456143036196,0.00254344241710976,0.031637623305414,-1.64114437856719
"Q9H3Q1",1.52684116645274,-0.735412999867438,3.45417617095139,0.0025456965754453,0.031637623305414,-1.64197570123336
"P09382",0.941549235451754,-0.0188927863321031,3.44895130631344,0.00257646204863094,0.0316780966051591,-1.65324810487218
"Q13938",2.59682336046715,-0.185524904716355,3.44780679334361,0.00258324992746858,0.0316780966051591,-1.65571685350272
"O00468",0.825058720045681,0.43680449755354,3.44739155370184,0.00258571697628185,0.0316780966051591,-1.65661249454384
"O14617",-0.903939888121645,-0.246891991912701,-3.43198114884346,0.00267893083296706,0.0325122966043269,-1.68983515641652
"Q9H1P3",-0.868890244272619,-0.037997999150883,-3.43037153223823,0.00268885548510172,0.0325122966043269,-1.69330339972895
"P53602",-1.10364986597514,0.228970585607974,-3.42820746376405,0.0027022557727537,0.0325122966043269,-1.69796576026554
"P49407",0.610251116991193,0.442956774559154,3.42790763833839,0.00270411751254556,0.0325122966043269,-1.69861166596793
"O94819",0.585971440447623,0.185920320452612,3.42431776579691,0.0027265066422338,0.0325323977379177,-1.70634426567725
"Q9HC38",0.561819515759377,0.613475917614724,3.42241643537233,0.00273843844253658,0.0325323977379177,-1.71043901571754
"P53007",0.956206149362612,-0.29409803195377,3.42160526098186,0.00274354456745302,0.0325323977379177,-1.71218582709491
"P53004",0.584444249834775,-0.0689386404215332,3.41812816530156,0.00276553814005232,0.032566239106318,-1.71967248726208
"P45985",-0.866237233339408,-0.287002896486427,-3.41577769057075,0.00278050355131349,0.032566239106318,-1.72473242092109
"Q9H993",-1.00321210002899,-0.142292002596635,-3.41236559745247,0.00280236991407948,0.032566239106318,-1.73207634845949
"Q9NQ66",-0.775383949574675,0.0117919512608689,-3.4118255726819,0.00280584610350024,0.032566239106318,-1.73323850584825
"O95433",-0.748681317573809,-0.0363306869283234,-3.41127581538332,0.00280938929234387,0.032566239106318,-1.73442156572313
"P43155",-1.22225715003585,-0.147430332302855,-3.40772248385767,0.00283239675575584,0.0326863643465574,-1.74206718690896
"P35080",-0.709080755036018,0.126597550016149,-3.4026668729797,0.00286545054015391,0.0329208428724349,-1.75294212961305
"P27797",-0.947618773508717,-0.180187995890189,-3.39248988603516,0.00293314068296595,0.0335494188737477,-1.77482233925624
"Q13683",1.64668934832938,0.344540046740945,3.38930975147346,0.00295461276213372,0.0335898964572205,-1.78165644978661
"P40121",1.19215491464989,0.385270116177591,3.38812259520161,0.00296266784999856,0.0335898964572205,-1.78420727028822
"P84074",-1.22181016079229,-0.225154176126836,-3.38319250527825,0.00299635067523935,0.0338234344781386,-1.79479824850425
"P27348",-0.892398146970227,-0.0692152471913545,-3.37260859773532,0.00306993500001807,0.0345033998915074,-1.81752278593901
"Q13492",-0.62304233663212,0.418706976558807,-3.36109734079969,0.00315197926280382,0.0351696351046818,-1.84221934046228
"Q8IUE6",1.38803624171062,-2.39894149804356,3.36048217634259,0.00315642373086505,0.0351696351046818,-1.84353856466784
"Q9UBP4",1.17160605879454,0.766030649026484,3.34950426352018,0.00323677833341313,0.0358200212559737,-1.86707100755994
"P82673",-1.96980990555259,-1.17887030477773,-3.34873162636691,0.00324250869396435,0.0358200212559737,-1.8687265452182
"Q01130",0.676997941253198,-0.426306363896978,3.34563197465648,0.00326559776014606,0.0359215753616066,-1.87536726822421
"P00387",1.04842690564946,0.126447044789427,3.33448602858793,0.0033499617972839,0.0366934374829613,-1.89923401740461
"Q9ULD0",-1.6787140169253,-1.67004848647918,-3.31274140319721,0.00352073631964194,0.0384012801108625,-1.94573869861975
